"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"110","ENI.MI","2019-12-31","2001-03-31","0.0216","784229","12158139.89","Quoniam Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","72.9902","752","246","685","0.02","Investment Advisor/Hedge Fund","Yield","Passive","Europe","Germany"
"111","ENI.MI","2019-12-31","1998-12-31","0.0215","780449","12099537.4","Swedbank Robur Fonder AB","Aggregate MFs","Investment Managers","LOW","LOW","31.9706","838","160","691","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Sweden"
"112","ENI.MI","2019-12-31","2000-03-31","0.0214","776836","12043523.97","Candriam S.A. (France)","Aggregate MFs","Investment Managers","MED","MED","50.0484","855","304","512","0.21","Investment Advisor","Growth","Active","Europe","France"
"113","ENI.MI","2019-12-31","2010-06-30","0.021","764533","11852786.83","DWS Investments UK Limited","Aggregate MFs","Investment Managers","MED","MED","98.6495","3913","1300","2331","0.1","Investment Advisor","Growth","Active","Europe","United Kingdom"
"114","ENI.MI","2019-12-31","2007-03-31","0.0208","754738","11700931.98","BlackRock Financial Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","37.1457","810","319","309","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"115","ENI.MI","2019-12-31","1997-03-31","0.0208","754252","11693397.37","LBBW Asset Management Investmentgesellschaft mbH","Aggregate MFs","Investment Managers","HIGH","HIGH","102.9103","270","55","171","0.04","Investment Advisor","GARP","Active","Europe","Germany"
"116","ENI.MI","2019-12-31","2007-03-31","0.0207","753019","11674281.8","UBS Asset Management (Americas), Inc.","Aggregate MFs","Investment Managers","LOW","LOW","41.2724","665","142","395","0.53","Investment Advisor","Core Value","Active","North America","United States"
"117","ENI.MI","2019-12-31","2007-03-31","0.0205","744860","11547790.35","Goldman Sachs Asset Management, L.P.","Aggregate MFs","Investment Managers","LOW","LOW","46.998","1848","894","2572","1.46","Investment Advisor","Core Growth","Active","North America","United States"
"118","ENI.MI","2019-03-31","1997-06-30","0.0192","697700","12329294.22","Sella SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","20.0438","1513","482","1044","0.05","Investment Advisor","GARP","Active","Europe","Italy"
"119","ENI.MI","2019-09-30","2004-12-31","0.019","692051","10584398.14","Franklin Templeton Investments Australia Ltd._NLE","Aggregate MFs","Investment Managers","LOW","LOW","47.7738","2475","1129","1185","0.01","Investment Advisor",".","Active","Asia / Pacific","Australia"
"120","ENI.MI","2019-12-31","1999-09-30","0.0189","685438","10626553.07","BMO Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","27.2801","6782","2710","4125","0.01","Investment Advisor","GARP","Active","North America","Canada"
"121","ENI.MI","2018-12-31","2007-03-31","0.0186","675100","10614057.22","Walter Scott & Partners Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","16.2518","89","27","55","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"122","ENI.MI","2019-12-31","2006-12-31","0.0186","674614","10458745.32","Amundi SGR SpA","Aggregate MFs","Investment Managers","LOW","LOW","33.3866","652","196","581","0.05","Investment Advisor","Core Value","Active","Europe","Italy"
"123","ENI.MI","2019-12-31","1997-12-31","0.0184","669948","10386406.91","RBC Global Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","29.4967","319","100","138","0.05","Investment Advisor","Core Value","Active","North America","Canada"
"124","ENI.MI","2019-03-31","2010-03-31","0.0183","666650","11780599.1","British Columbia Investment Management Corp.","Aggregate MFs","Investment Managers","LOW","LOW","42.1709","1329","203","842","0.08","Pension Fund","Core Value","Active","North America","Canada"
"125","ENI.MI","2019-12-31","2005-03-31","0.0183","666015","10325432.42","Kutxabank Gestion, SGIIC, S.A.U.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","3181","244","1102","0.18","Investment Advisor","Growth","Active","Europe","Spain"
"126","ENI.MI","2019-12-31","2010-05-31","0.0183","663356","10284209.13","Dimensional Fund Advisors, Ltd.","Aggregate MFs","Investment Managers","MED","MED","88.6979","755","272","638","0.17","Investment Advisor","Deep Value","Passive","Europe","United Kingdom"
"127","ENI.MI","2019-07-31","2017-12-31","0.0181","657661","10344640.03","BlackRock Fund Advisors","Aggregate MFs","Investment Managers","LOW","LOW","31.8639","4848","2341","2946","0.67","Investment Advisor",".","Active","North America","United States"
"128","ENI.MI","2019-12-31","1998-12-31","0.0177","641566","9946392.16","Caixabank Asset Management SGIIC, S.A.U.","Aggregate MFs","Investment Managers","LOW","LOW","26.2173","348","57","354","0.02","Investment Advisor","Core Growth","Active","Europe","Spain"
"129","ENI.MI","2019-12-31","2000-12-31","0.0176","637827","9888425.31","ID-Sparinvest A/S","Aggregate MFs","Investment Managers","MED","MED","59.8933","7509","2393","3343","0.05","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Denmark"
"130","ENI.MI","2018-12-31","2017-10-31","0.0175","637753","10026906.95","Miton Asset Management Limited_NLE","Aggregate MFs","Investment Managers","LOW","LOW","9.2918","15748","4301","2736","0.1","Investment Advisor/Hedge Fund",".","Active","Europe","United Kingdom"
"131","ENI.MI","2019-12-31","2008-06-30","0.0175","636041","9860736.41","BNP Paribas Asset Management UK Limited","Aggregate MFs","Investment Managers","MED","MED","78.1495","792","229","1147","0.52","Investment Advisor","GARP","Active","Europe","United Kingdom"
"132","ENI.MI","2019-12-31","1997-03-31","0.0171","622300","9647705.52","Union Investment Privatfonds GmbH","Aggregate MFs","Investment Managers","MED","MED","59.0606","1245","310","730","0.01","Investment Advisor","Core Growth","Active","Europe","Germany"
"133","ENI.MI","2019-12-31","2007-12-31","0.017","618753","9592715.3","Guinness Atkinson Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","38.2332","1370","443","1383","0.17","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"134","ENI.MI","2019-12-31","2010-01-31","0.0169","614077","9520221.86","Janus Henderson Investors","Aggregate MFs","Investment Managers","LOW","LOW","37.5243","1020","221","750","0.94","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"135","ENI.MI","2019-12-31","1997-06-30","0.0168","612149","9490331.49","Robeco Institutional Asset Management B.V.","Aggregate MFs","Investment Managers","LOW","LOW","45.4984","2440","1352","1840","0.38","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Netherlands"
"136","ENI.MI","2019-12-31","2014-07-31","0.0166","601789","9329717.27","Sparinvest S.A.","Aggregate MFs","Investment Managers","LOW","LOW","43.336","1262","427","1490","0.01","Investment Advisor","Core Value","Active","Europe","Luxembourg"
"137","ENI.MI","2019-12-31","2004-12-31","0.0163","590733","9158312.75","Principal Global Investors (Equity)","Aggregate MFs","Investment Managers","LOW","LOW","22.5088","645","100","469","0.01","Investment Advisor","Core Growth","Active","North America","United States"
"138","ENI.MI","2019-03-31","2016-12-31","0.0161","586801","10369560.24","Los Angeles Capital Management LLC","Aggregate MFs","Investment Managers","MED","MED","66.4037","528","34","167","0.06","Investment Advisor/Hedge Fund","Deep Value","Passive","North America","United States"
"139","ENI.MI","2019-12-31","1997-03-31","0.0159","577997","8960862.68","M & G Investment Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","48.9094","387","248","243","0.03","Investment Advisor","Deep Value","Active","Europe","United Kingdom"
"140","ENI.MI","2019-12-31","2010-12-31","0.0157","571528","8860571.82","First Trust Advisors L.P.","Aggregate MFs","Investment Managers","MED","MED","57.1606","177","79","180","0.33","Investment Advisor","Index","Passive","North America","United States"
"141","ENI.MI","2019-12-31","2013-01-31","0.0157","571309","8857176.59","RAM Active Investments S.A.","Aggregate MFs","Investment Managers","MED","MED","80.4505","350","67","283","0.91","Investment Advisor",".","Active","Europe","Switzerland"
"142","ENI.MI","2018-04-30","2009-03-31","0.0156","565237","11058692.33","Marshall Wace LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","134.1334","678","406","186","0.04","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"143","ENI.MI","2019-12-31","2016-07-31","0.0154","560726","8693105.14","Industrial Alliance Investment Management Inc.","Aggregate MFs","Investment Managers","MED","MED","71.9116","124","54","54","1.43","Investment Advisor","Core Value","Active","North America","Canada"
"144","ENI.MI","2019-12-31","1997-03-31","0.0154","560466","8689074.28","Evelyn Partners Investment Management LLP","Aggregate MFs","Investment Managers","MED","MED","50.2116","3257","2016","1690","2.49","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"145","ENI.MI","2019-12-31","2010-04-30","0.0151","549602","8520646.39","Parametric Portfolio Associates LLC","Aggregate MFs","Investment Managers","LOW","LOW","18.591","26","3","39","0.72","Investment Advisor","Aggres. Gr.","Passive","North America","United States"
"146","ENI.MI","2019-12-31","2007-03-31","0.015","543500","8426045.24","Gabelli Funds, LLC","Aggregate MFs","Investment Managers","LOW","LOW","29.2415","904","63","234","0.02","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"147","ENI.MI","2019-12-31","1999-06-30","0.0149","541657","8397472.65","Columbia Threadneedle Investments (US)","Aggregate MFs","Investment Managers","LOW","LOW","32.0651","1550","780","632","0.02","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"148","ENI.MI","2019-03-31","2000-09-30","0.0137","497780","8796439.84","Covéa Finance S.A.S.","Aggregate MFs","Investment Managers","LOW","LOW","18.0532","4674","991","3144","0.03","Investment Advisor","GARP","Active","Europe","France"
"149","ENI.MI","2018-06-30","2010-07-31","0.0136","495631","9210360.44","Sienna Gestion","Aggregate MFs","Investment Managers",".",".",".","219","48","212","0.75","Investment Advisor",".","Active","Europe","France"
"150","ENI.MI","2019-12-31","2004-09-30","0.0136","492809","7640167.3","Amundi Asset Management US, Inc.","Aggregate MFs","Investment Managers","MED","MED","68.2657","4841","1635","3060","0.13","Investment Advisor","Core Growth","Active","North America","United States"
"151","ENI.MI","2019-12-31","2006-06-30","0.0134","485627","7528822.58","Fideuram Asset Management (Ireland) dac","Aggregate MFs","Investment Managers","HIGH","HIGH","262.7885","2745","1110","1179","0.21","Investment Advisor","GARP","Active","Europe","Ireland"
"152","ENI.MI","2019-12-31","1998-03-31","0.0132","481405","7463367.63","Sabadell Asset Management, S.A., S.G.I.I.C., Sociedad Unipersonal","Aggregate MFs","Investment Managers","MED","MED","56.382","1464","149","620","0.02","Investment Advisor","Growth","Active","Europe","Spain"
"153","ENI.MI","2019-12-31","2000-06-30","0.0132","480000","7441585.49","Lemanik Invest SA","Aggregate MFs","Investment Managers","HIGH","HIGH","116.3008","1819","805","1146","0.01","Investment Advisor","GARP","Active","Europe","Switzerland"
"154","ENI.MI","2019-10-31","1998-10-31","0.0129","470296","7115844.97","Bessemer Trust Company, N.A. (US)","Aggregate MFs","Investment Managers","MED","MED","54.1603","168","25","157","0.06","Investment Advisor","Growth","Active","North America","United States"
"155","ENI.MI","2019-11-30","1997-03-31","0.0126","457846","6916230.7","Ostrum Asset Management","Aggregate MFs","Investment Managers","MED","MED","89.7241","8154","3154","4570","0.01","Investment Advisor","Core Value","Active","Europe","France"
"156","ENI.MI","2019-12-31","1997-03-31","0.0124","450270","6980672.29","Raiffeisen Kapitalanlage-Gesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","45.4809","988","199","1245","0.56","Investment Advisor","Core Value","Active","Europe","Austria"
"157","ENI.MI","2019-09-30","2013-01-31","0.0124","450000","6882410.64","Amundi Austria GmbH","Aggregate MFs","Investment Managers","LOW","LOW","37.4865","2086","206","1535","0.03","Investment Advisor","Core Growth","Active","Europe","Austria"
"158","ENI.MI","2019-06-30","2007-03-31","0.0123","448333","7444185.02","Franklin Templeton Investments Corporation","Aggregate MFs","Investment Managers","MED","MED","82.5571","143","15","162","0.0","Investment Advisor","Core Value","Active","North America","Canada"
"159","ENI.MI","2018-12-31","1998-03-31","0.0123","446811","7024870.63","Bankia Fondos, S.G.I.I.C., S.A._NLE","Aggregate MFs","Investment Managers","LOW","LOW","0.0086","5733","1895","4725","0.16","Investment Advisor",".","Active","Europe","Spain"
"160","ENI.MI","2019-12-31","2007-03-31","0.0122","444914","6897636.6","Nomura Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","11.6634","153","13","90","0.05","Investment Advisor","Core Growth","Active","Asia / Pacific","Japan"
"161","ENI.MI","2019-12-31","2000-06-30","0.0121","439188","6808864.68","AEGON Investment Management B.V.","Aggregate MFs","Investment Managers","LOW","LOW","21.32","309","131","290","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Netherlands"
"162","ENI.MI","2019-12-31","1997-03-31","0.0119","433546","6721395.05","SEB Investment Management AB","Aggregate MFs","Investment Managers","MED","MED","66.7163","824","70","172","3.37","Investment Advisor","Core Growth","Active","Europe","Sweden"
"163","ENI.MI","2019-12-31","1997-06-30","0.0118","429480","6658358.62","HSBC Global Asset Management (France) S.A.","Aggregate MFs","Investment Managers","MED","MED","81.9956","413","113","251","0.0","Investment Advisor","Core Growth","Active","Europe","France"
"164","ENI.MI","2019-12-31","2005-06-30","0.0118","429090","6652312.33","Signal Iduna Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","86.2859","2520","267","604","0.03","Investment Advisor","Income Value","Active","Europe","Germany"
"165","ENI.MI","2019-12-31","2004-12-31","0.0111","404500","6271086.1","Investitori SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","61.8598","277","40","245","1.01","Investment Advisor","Core Growth","Active","Europe","Italy"
"166","ENI.MI","2019-12-31","2003-03-31","0.011","400759","6213088.25","BlackRock Asset Management Canada Limited","Aggregate MFs","Investment Managers","LOW","LOW","20.8506","313","66","310","0.82","Investment Advisor/Hedge Fund","Index","Passive","North America","Canada"
"167","ENI.MI","2019-12-31","2007-03-31","0.0109","396416","6145757.4","PIMCO (US)","Aggregate MFs","Investment Managers","MED","MED","83.9598","1241","362","965","1.67","Investment Advisor/Hedge Fund","Yield","Active","North America","United States"
"168","ENI.MI","2019-12-31","2007-03-31","0.0109","395200","6126905.39","Boston Partners","Aggregate MFs","Investment Managers","MED","MED","54.283","3083","835","1419","0.0","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"169","ENI.MI","2018-12-31","2018-12-31","0.0108","391104","6149031.7","KLP Fondsforvaltning AS","Aggregate MFs","Investment Managers","LOW","LOW","2.2526","215","93","91","0.0","Investment Advisor",".","Active","Europe","Norway"
