"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"112","ENI.MI","2020-12-31","1997-06-30","0.0137","492503","5176083.36","Etoile Gestion S.A.","Aggregate MFs","Investment Managers","MED","MED","50.2867","855","304","512","0.21","Investment Advisor","Core Growth","Active","Europe","France"
"113","ENI.MI","2020-12-31","2004-12-31","0.0136","490500","5155032.34","Investitori SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","65.0042","3913","1300","2331","0.1","Investment Advisor","Core Growth","Active","Europe","Italy"
"114","ENI.MI","2020-12-31","2010-12-31","0.0134","483094","5077197.13","First Trust Advisors L.P.","Aggregate MFs","Investment Managers","MED","MED","63.7015","810","319","309","0.01","Investment Advisor","Index","Passive","North America","United States"
"115","ENI.MI","2020-12-31","1997-03-31","0.0133","480278","5047601.67","Santander Asset Management","Aggregate MFs","Investment Managers","MED","MED","93.2625","270","55","171","0.04","Investment Advisor","Core Growth","Active","Europe","Spain"
"116","ENI.MI","2020-08-31","2012-02-29","0.0132","478760","4457302.46","Lyxor Funds Solutions S.A._NLE","Aggregate MFs","Investment Managers","HIGH","HIGH","214.4221","665","142","395","0.53","Investment Advisor",".","Passive","Europe","Luxembourg"
"117","ENI.MI","2020-12-31","1998-12-31","0.0132","477204","5015294.7","Caixabank Asset Management SGIIC, S.A.U.","Aggregate MFs","Investment Managers","MED","MED","58.6078","1848","894","2572","1.46","Investment Advisor","Core Growth","Active","Europe","Spain"
"118","ENI.MI","2020-12-31","2007-03-31","0.0132","476932","5012436.05","Nomura Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","2060.9854","1513","482","1044","0.05","Investment Advisor","Core Growth","Active","Asia / Pacific","Japan"
"119","ENI.MI","2020-12-31","1999-06-30","0.0131","472604","4966949.85","Eurizon Capital S.A.","Aggregate MFs","Investment Managers","MED","MED","72.7757","2475","1129","1185","0.01","Investment Advisor","Core Value","Active","Europe","Luxembourg"
"120","ENI.MI","2020-12-31","2017-06-30","0.013","467172","4909860.89","BetaShares Capital Ltd.","Aggregate MFs","Investment Managers","MED","MED","53.934","6782","2710","4125","0.01","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"121","ENI.MI","2020-12-31","2003-03-31","0.0126","455430","4786455.41","BlackRock Asset Management Canada Limited","Aggregate MFs","Investment Managers","LOW","LOW","14.4895","89","27","55","0.01","Investment Advisor/Hedge Fund","Index","Passive","North America","Canada"
"122","ENI.MI","2020-11-30","2017-12-31","0.0125","446980","4426827.31","BlackRock Fund Advisors","Aggregate MFs","Investment Managers","MED","MED","61.4436","652","196","581","0.05","Investment Advisor",".","Active","North America","United States"
"123","ENI.MI","2020-12-31","2007-03-31","0.012","434110","4562387.54","Allianz Global Investors GmbH","Aggregate MFs","Investment Managers","LOW","LOW","49.1782","319","100","138","0.05","Investment Advisor","GARP","Active","Europe","Germany"
"124","ENI.MI","2020-12-31","2006-12-31","0.0119","427444","4492329.54","Amundi SGR SpA","Aggregate MFs","Investment Managers","MED","MED","54.034","1329","203","842","0.08","Investment Advisor","Core Value","Active","Europe","Italy"
"125","ENI.MI","2020-12-31","2010-06-30","0.0117","420889","4423438.13","DWS Investments UK Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","118.5124","3181","244","1102","0.18","Investment Advisor","Growth","Active","Europe","United Kingdom"
"126","ENI.MI","2020-12-31","1997-06-30","0.0115","415543","4367253.01","HSBC Global Asset Management (France) S.A.","Aggregate MFs","Investment Managers","MED","MED","74.9048","755","272","638","0.17","Investment Advisor","Core Growth","Active","Europe","France"
"127","ENI.MI","2020-12-31","2007-03-31","0.0114","410833","4317752.09","PIMCO (US)","Aggregate MFs","Investment Managers","HIGH","HIGH","99.5896","4848","2341","2946","0.67","Investment Advisor/Hedge Fund","Yield","Active","North America","United States"
"128","ENI.MI","2020-12-31","2004-02-29","0.0114","409665","4305476.7","T. Rowe Price Associates, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","42.8529","348","57","354","0.02","Investment Advisor","GARP","Active","North America","United States"
"129","ENI.MI","2020-12-31","2010-12-31","0.0114","409266","4301283.31","LOYS AG","Aggregate MFs","Investment Managers","MED","MED","67.6309","7509","2393","3343","0.05","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Germany"
"130","ENI.MI","2020-12-31","2007-03-31","0.0105","380270","3996542.6","Goldman Sachs Asset Management, L.P.","Aggregate MFs","Investment Managers","LOW","LOW","43.5441","15748","4301","2736","0.1","Investment Advisor","Core Growth","Active","North America","United States"
"131","ENI.MI","2020-12-31","2018-12-31","0.0103","372698","3916962.78","KLP Fondsforvaltning AS","Aggregate MFs","Investment Managers","LOW","LOW","47.4627","792","229","1147","0.52","Investment Advisor",".","Active","Europe","Norway"
"132","ENI.MI","2020-12-31","1998-03-31","0.0103","370213","3890846.05","Siemens Fonds Invest GmbH","Aggregate MFs","Investment Managers","LOW","LOW","35.5577","1245","310","730","0.01","Investment Advisor","Core Growth","Active","Europe","Germany"
"133","ENI.MI","2019-05-31","1997-03-31","0.0101","366263","5554273.08","Deka Vermögensmanagement GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","130.5469","1370","443","1383","0.17","Investment Advisor","Core Growth","Active","Europe","Germany"
"134","ENI.MI","2020-12-31","2012-03-31","0.01","360186","3785464.78","Causeway Capital Management LLC","Aggregate MFs","Investment Managers","MED","MED","63.0106","1020","221","750","0.94","Investment Advisor","Core Value","Active","North America","United States"
"135","ENI.MI","2020-12-31","2015-06-30","0.01","359891","3782364.41","Abante Asesores Gestión, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","91.0591","2440","1352","1840","0.38","Investment Advisor",".","Active","Europe","Spain"
"136","ENI.MI","2020-12-31","2000-06-30","0.0098","352752","3707335.3","AEGON Investment Management B.V.","Aggregate MFs","Investment Managers","MED","MED","69.0715","1262","427","1490","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Netherlands"
"137","ENI.MI","2020-12-31","2008-06-30","0.0098","351684","3696110.89","BNP Paribas Asset Management UK Limited","Aggregate MFs","Investment Managers","MED","MED","75.0561","645","100","469","0.01","Investment Advisor","GARP","Active","Europe","United Kingdom"
"138","ENI.MI","2020-12-31","2010-04-30","0.0097","348687","3664613.17","Parametric Portfolio Associates LLC","Aggregate MFs","Investment Managers","LOW","LOW","18.25","528","34","167","0.06","Investment Advisor","Aggres. Gr.","Passive","North America","United States"
"139","ENI.MI","2020-12-31","2006-12-31","0.0097","346710","3643835.39","Kairos Investment Management Limited","Aggregate MFs","Investment Managers","MED","MED","77.2812","387","248","243","0.03","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"140","ENI.MI","2020-12-31","1997-03-31","0.0095","343348","3608501.62","BBVA Asset Management, S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","MED","MED","74.6432","177","79","180","0.33","Investment Advisor","Core Value","Active","Europe","Spain"
"141","ENI.MI","2020-01-31","2011-09-30","0.0091","330000","4633698.29","Helvetia Versicherungen","Aggregate MFs","Investment Managers","LOW","LOW","1.9842","350","67","283","0.91","Insurance Company","GARP","Active","Europe","Switzerland"
"142","ENI.MI","2020-12-31","2007-03-31","0.0091","327704","3444087.09","BlackRock Investment Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","31.6001","678","406","186","0.04","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"143","ENI.MI","2020-12-31","1997-06-30","0.0091","327483","3441764.43","SunAmerica Asset Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","31.6353","124","54","54","1.43","Investment Advisor","Growth","Active","North America","United States"
"144","ENI.MI","2020-12-31","2002-03-31","0.0086","308767","3245063.95","Royal London Asset Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","57.419","3257","2016","1690","2.49","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","United Kingdom"
"145","ENI.MI","2020-12-31","1997-09-30","0.0086","308380","3240996.68","AMUNDI IBERIA SGIIC SA","Aggregate MFs","Investment Managers","LOW","LOW","41.0366","26","3","39","0.72","Investment Advisor","Growth","Active","Europe","Spain"
"146","ENI.MI","2020-12-31","1997-06-30","0.0085","305497","3210697.07","AXA Investment Managers Paris","Aggregate MFs","Investment Managers","MED","MED","60.4707","904","63","234","0.02","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","France"
"147","ENI.MI","2020-12-31","2012-06-30","0.0084","304527","3200502.61","HuaAn Fund Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","75.5656","1550","780","632","0.02","Investment Advisor","Core Value","Active","Asia / Pacific","China (Mainland)"
"148","ENI.MI","2020-06-30","2002-12-31","0.0081","295565","2818255.88","Tredje AP Fonden","Aggregate MFs","Investment Managers","LOW","LOW","29.2924","4674","991","3144","0.03","Pension Fund","Core Growth","Active","Europe","Sweden"
"149","ENI.MI","2020-09-30","2014-03-31","0.0082","292728","2294103.36","Callan LLC","Aggregate MFs","Investment Managers","LOW","LOW","16.1491","219","48","212","0.75","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"150","ENI.MI","2020-12-31","2009-03-31","0.0081","291034","3058694.56","Commerzbank AG","Aggregate MFs","Investment Managers","MED","MED","70.24","4841","1635","3060","0.13","Bank and Trust","Index","Passive","Europe","Germany"
"151","ENI.MI","2020-12-31","2017-12-31","0.0079","285076","2996077.47","MFS Investment Management Canada Limited","Aggregate MFs","Investment Managers","LOW","LOW","26.7564","2745","1110","1179","0.21","Investment Advisor","Core Growth","Active","North America","Canada"
"152","ENI.MI","2020-12-31","2002-09-30","0.0075","269500","2832377.6","Gesprofit S.A. S.G.I.I.C.","Aggregate MFs","Investment Managers","LOW","LOW","20.829","1464","149","620","0.02","Investment Advisor","Core Growth","Active","Europe","Spain"
"153","ENI.MI","2020-11-30","1997-03-31","0.0074","268522","2659404.27","Insight Investment Management (Global) Limited","Aggregate MFs","Investment Managers","LOW","LOW","46.3155","1819","805","1146","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"154","ENI.MI","2020-12-31","2003-09-30","0.0074","267682","2813270.88","Degroof Petercam Asset Management","Aggregate MFs","Investment Managers","MED","MED","52.2602","168","25","157","0.06","Investment Advisor","GARP","Active","Europe","Belgium"
"155","ENI.MI","2020-12-31","2000-12-31","0.0072","260550","2738315.34","Warburg Invest AG","Aggregate MFs","Investment Managers","LOW","LOW","34.0559","8154","3154","4570","0.01","Investment Advisor","GARP","Active","Europe","Germany"
"156","ENI.MI","2020-12-31","2011-03-31","0.0072","260000","2732534.98","Fidecum AG","Aggregate MFs","Investment Managers","MED","MED","76.9323","988","199","1245","0.56","Investment Advisor",".","Active","Europe","Germany"
"157","ENI.MI","2020-12-31","2000-06-30","0.0071","255772","2688099.76","Swiss Life Asset Management","Aggregate MFs","Investment Managers","MED","MED","55.7463","2086","206","1535","0.03","Investment Advisor","Index","Passive","Europe","Switzerland"
"158","ENI.MI","2020-12-31","2019-09-30","0.007","250743","2635246.22","BlueBay Asset Management LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","119.2774","143","15","162","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"159","ENI.MI","2020-12-31","2013-03-31","0.0069","250335","2630958.25","NNIP Asset Management B.V.","Aggregate MFs","Investment Managers","MED","MED","85.3696","5733","1895","4725","0.16","Investment Advisor",".","Active","Europe","Netherlands"
"160","ENI.MI","2020-12-31","2003-06-30","0.0069","250000","2627437.48","Bellevue Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","51.9798","153","13","90","0.05","Investment Advisor","Growth","Active","Europe","Switzerland"
"161","ENI.MI","2020-12-31","2007-09-30","0.0068","245261","2577631.78","Tocqueville Finance S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","103.4062","309","131","290","0.0","Investment Advisor","Core Value","Active","Europe","France"
"162","ENI.MI","2019-03-31","2015-06-30","0.0067","245000","4329478.41","ERSEL Gestion Internationale S.A.","Aggregate MFs","Investment Managers","LOW","LOW","45.1361","824","70","172","3.37","Investment Advisor",".","Active","Europe","Luxembourg"
"163","ENI.MI","2020-09-30","2003-03-31","0.0067","243535","1908578.82","BOCI-Prudential Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","44.2173","413","113","251","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","Hong Kong"
"164","ENI.MI","2020-12-31","2000-06-30","0.0067","240000","2522339.98","Lemanik Invest SA","Aggregate MFs","Investment Managers","HIGH","HIGH","129.5535","2520","267","604","0.03","Investment Advisor","GARP","Active","Europe","Switzerland"
"165","ENI.MI","2020-12-31","2007-03-31","0.0066","237098","2491840.69","Templeton Investment Counsel, L.L.C.","Aggregate MFs","Investment Managers","MED","MED","61.4326","277","40","245","1.01","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"166","ENI.MI","2020-12-31","2018-06-30","0.0063","227398","2389896.11","Quaestio Capital Management SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","65.5728","313","66","310","0.82","Investment Advisor",".","Active","Europe","Italy"
"167","ENI.MI","2020-12-31","2019-07-31","0.0063","226653","2382066.35","DIVAS Asset Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","124.1052","1241","362","965","1.67","Investment Advisor",".","Active","Europe","Switzerland"
"168","ENI.MI","2020-12-31","2000-09-30","0.0062","224088","2355108.84","G.I.I.C. Fineco S.G.I.I.C, S.A.U.","Aggregate MFs","Investment Managers","LOW","LOW","28.3771","3083","835","1419","0.0","Investment Advisor","Growth","Active","Europe","Spain"
"169","ENI.MI","2020-12-31","1998-06-30","0.0062","223458","2348487.7","OP Varainhoito Oy","Aggregate MFs","Investment Managers","MED","MED","58.8925","215","93","91","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Finland"
"170","ENI.MI","2020-12-31","2003-09-30","0.0062","222771","2341267.5","DNB Asset Management AS","Aggregate MFs","Investment Managers","MED","MED","51.3624","115","18","89","0.08","Investment Advisor/Hedge Fund","Growth","Active","Europe","Norway"
